similarity,name,filename,md5,query_filename,query_name,query_md5
0.48304954747660683,"GCF_007636355.1 Shewanella algae strain=JFC3, ASM763635v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,e5e067242932222168f5e2471e7b08ed,789.fna.gz,,3e30c2fb
0.5032237773234786,"GCF_002318995.1 Shewanella algae strain=YHL, ASM231899v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,c3ec7bdae8d85ec4f698a486ce0d6bc4,950570.fna.gz,,3d782331
0.5677589329820517,"GCF_003124085.1 Shewanella algae strain=Sh392, ASM312408v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,064c2dc3705239086e7c2b3f206a81d2,97087.fna.gz,,6fa9c9ce
0.48655219571493696,"GCF_007844895.1 Shewanella algae strain=JFC2, ASM784489v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,c84ac0e8310d571a42f4dd8c06ac7d89,A291.fna.gz,,80fe2f4f
0.47612571773949836,"GCF_007595095.1 Shewanella algae strain=SYT1, ASM759509v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,74f8a264f6588fb50f9debb7217ba907,A292.fna.gz,,0fa1ed5a
0.9968367777309153,"GCF_900457125.1 Shewanella putrefaciens strain=NCTC10738, 53550_C01",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,6d843ea01796b09c255d6fb9a23f77d0,A41.fna.gz,,ebf0e030
0.47225628448804413,"GCF_007595205.1 Shewanella algae strain=CHL, ASM759520v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,31228a6a1352db884e19ed5a32e7ab88,A56.fna.gz,,4a9b783f
0.5715242881072027,"GCF_009846595.1 Shewanella algae strain=18064-CSB-B-B, ASM984659v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,5576b63e7b4af22cd253dea5e370dfaa,A57.fna.gz,,1dc754d4
0.45794535185467866,"GCF_009183365.1 Shewanella algae strain=CECT 5071, ASM918336v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,44c38b763e823efa72b080c998e62eeb,A58.fna.gz,,923a7b6c
0.5014897287125608,"GCF_007636495.1 Shewanella algae strain=TYL, ASM763649v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,774a8f9cdb1f7a05dce3cb6086c5717d,A59.fna.gz,,8e0aae56
0.5120139108441353,"GCF_007636355.1 Shewanella algae strain=JFC3, ASM763635v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,e5e067242932222168f5e2471e7b08ed,A60.fna.gz,,92de4e0b
0.4885788747508815,"GCF_007636355.1 Shewanella algae strain=JFC3, ASM763635v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,e5e067242932222168f5e2471e7b08ed,A65.fna.gz,,540a3334
0.482837528604119,"GCF_007844895.1 Shewanella algae strain=JFC2, ASM784489v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,c84ac0e8310d571a42f4dd8c06ac7d89,A93.fna.gz,,7c5446dd
0.4911490683229814,"GCF_007595095.1 Shewanella algae strain=SYT1, ASM759509v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,74f8a264f6588fb50f9debb7217ba907,A94.fna.gz,,a42ff342
0.4875286916602907,"GCF_009183365.1 Shewanella algae strain=CECT 5071, ASM918336v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,44c38b763e823efa72b080c998e62eeb,A97.fna.gz,,87934797
0.9995819397993311,"GCF_009183365.1 Shewanella algae strain=CECT 5071, ASM918336v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,44c38b763e823efa72b080c998e62eeb,CECT-5071.fna.gz,,b37bd1d2
0.5343375445416262,"GCF_001858195.1 Shewanella algae strain=CSB04KR, ASM185819v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,679bc19f6a20caabf4613e489fd4a875,G1.fna.gz,,d9f83bc8
0.4916175100900341,"GCF_009183365.1 Shewanella algae strain=CECT 5071, ASM918336v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,44c38b763e823efa72b080c998e62eeb,HUD-D8.fna.gz,,2ca1bfce
0.47038174637999125,"GCF_003721455.1 Shewanella algae strain=KC-Na-R1, ASM372145v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,30b149c9a32b67cdff91ce5465858b8e,HUD-G3.fna.gz,,e2bcb7d3
0.48395437262357416,"GCF_002318995.1 Shewanella algae strain=YHL, ASM231899v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,c3ec7bdae8d85ec4f698a486ce0d6bc4,HUD-H4.fna.gz,,eab772d3
0.48395437262357416,"GCF_002318995.1 Shewanella algae strain=YHL, ASM231899v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,c3ec7bdae8d85ec4f698a486ce0d6bc4,HUD-I2.fna.gz,,eab772d3
0.48417132216014896,"GCF_009183365.1 Shewanella algae strain=CECT 5071, ASM918336v1",/ceph/db/sourmash/gtdb-rs202.genomic.k31.sbt.zip,44c38b763e823efa72b080c998e62eeb,SF7.fna.gz,,ab697cb3
